home,away,home_score,away_score,score,date,conf_x,adj_off_x,adj_def_x,adj_tempo_x,poss_off_x,poss_def_x,fg_off_x,fg_def_x,turnover_off_x,turnover_def_x,reb_off_x,reb_def_x,three_off_x,three_def_x,experience_x,height_x,wins_five_x,wins_last_x,conf_y,adj_off_y,adj_def_y,adj_tempo_y,poss_off_y,poss_def_y,fg_off_y,fg_def_y,turnover_off_y,turnover_def_y,reb_off_y,reb_def_y,three_off_y,three_def_y,experience_y,height_y,wins_five_y,wins_last_y
Wisconsin,Illinois,69,74,-5,2021-02-27,B10,112.6,89.2,64.7,18.7,17.6,49.6,47.0,13.6,17.8,23.8,23.7,35.9,33.5,2.37,78.0,2,1,B10,118.4,91.1,70.3,16.6,17.0,56.1,46.9,18.4,16.7,32.7,22.3,37.8,33.3,1.64,77.0,4,1
North Carolina,Florida St.,78,70,8,2021-02-27,ACC,110.1,92.2,71.4,15.6,18.0,48.5,49.6,20.3,19.1,39.5,24.7,31.5,35.6,1.07,78.8,3,0,ACC,119.1,94.8,69.7,16.7,17.8,54.8,47.0,18.9,19.1,35.9,29.2,39.1,34.3,1.98,79.6,4,1
Texas Tech,Texas,68,59,9,2021-02-27,B12,112.4,92.0,65.9,17.9,17.8,48.9,47.4,16.1,24.0,33.8,29.2,33.7,34.1,1.43,77.0,2,0,B12,114.2,93.2,68.9,16.3,18.1,52.1,45.9,19.4,17.4,31.6,26.6,34.2,32.4,1.91,77.8,3,1
Kansas,Baylor,71,58,13,2021-02-27,B12,110.7,89.9,68.6,16.4,17.9,49.6,47.1,17.6,20.2,31.3,26.7,34.0,32.4,1.46,78.3,4,0,B12,123.0,89.9,68.8,16.2,17.4,58.6,47.6,17.3,25.9,37.7,29.7,43.2,32.8,1.96,76.6,5,1
Arkansas,LSU,83,75,8,2021-02-27,SEC,112.9,91.0,72.3,16.0,15.9,51.0,47.4,17.1,20.6,32.5,26.0,33.7,31.8,1.58,78.2,5,1,SEC,120.8,101.5,70.8,16.1,16.8,53.7,49.0,16.7,19.4,31.3,32.9,34.6,30.1,1.06,77.6,3,0
Kentucky,Florida,67,71,-4,2021-02-27,SEC,107.9,92.0,68.0,17.1,17.1,46.7,46.0,20.5,17.0,33.6,30.2,33.2,30.7,0.97,78.9,3,1,SEC,112.5,92.7,69.1,16.1,17.1,52.5,47.2,20.0,21.0,31.4,31.4,35.5,31.2,1.55,77.3,3,1
Xavier,Creighton,77,69,8,2021-02-27,BE,111.5,97.2,69.1,16.4,17.6,52.9,47.0,16.2,16.7,26.7,27.6,33.5,33.3,1.88,77.3,2,0,BE,117.4,94.2,69.0,16.0,17.9,56.9,46.2,16.1,18.6,24.5,29.4,36.7,32.8,2.24,77.0,4,1
Indiana,Michigan,57,73,-16,2021-02-27,B10,112.0,93.9,66.3,18.0,17.4,50.0,48.9,17.5,17.6,26.2,26.7,35.0,34.1,1.36,77.2,2,0,B10,121.3,88.6,67.5,17.1,17.9,56.7,44.0,17.0,14.7,30.9,24.4,39.1,33.0,2.14,77.9,5,1
Auburn,Tennessee,77,72,5,2021-02-27,SEC,111.6,98.6,71.9,16.1,16.3,51.5,49.8,22.0,19.0,34.6,31.6,32.8,32.8,0.76,78.7,1,0,SEC,109.1,87.9,67.1,17.2,17.3,50.3,46.2,17.7,23.0,30.6,27.3,34.3,31.8,1.53,77.5,3,1
Oklahoma,Oklahoma St.,90,94,-4,2021-02-27,B12,111.7,92.9,67.4,17.2,17.6,50.3,47.7,15.3,18.7,28.6,27.4,32.7,35.3,2.08,76.9,3,0,B12,108.1,91.1,71.2,15.8,17.4,50.9,45.9,21.0,19.7,31.4,29.7,33.5,31.2,1.11,77.6,4,1
Duke,Louisville,73,80,-7,2021-02-27,ACC,116.8,97.8,68.8,17.2,17.2,54.2,52.3,18.6,19.6,32.7,27.6,36.4,37.5,0.86,77.1,4,1,ACC,109.3,93.4,66.3,17.8,18.0,48.9,48.0,18.2,17.1,31.8,26.0,30.6,31.1,0.99,77.6,3,1
Colorado,UCLA,70,61,9,2021-02-27,P12,115.0,92.9,66.9,17.4,18.6,52.5,47.1,17.0,20.1,29.9,25.6,36.9,32.4,2.29,77.4,3,1,P12,114.1,97.0,64.4,18.5,18.0,51.8,50.0,16.2,18.1,30.7,23.9,37.0,34.9,1.45,77.3,4,1
Mississippi St.,Alabama,59,64,-5,2021-02-27,SEC,107.4,94.4,65.9,18.1,17.4,50.4,47.1,21.9,18.5,35.9,26.3,35.8,32.7,1.2,78.9,3,1,SEC,112.9,88.3,74.3,14.0,17.5,52.0,45.6,18.9,20.6,30.3,28.9,35.9,29.2,1.87,77.8,3,0
Davidson,VCU,65,57,8,2021-02-27,A10,113.1,100.7,62.9,19.2,18.5,55.4,49.9,17.3,15.2,28.0,19.9,35.3,34.6,1.76,78.4,3,0,A10,106.5,90.2,69.7,15.9,17.7,51.2,45.6,20.7,24.3,28.8,31.5,33.6,29.4,1.25,77.3,4,1
Georgia Tech,Syracuse,84,77,7,2021-02-27,ACC,114.3,95.6,67.2,17.7,17.6,54.1,52.0,15.8,22.4,23.1,29.5,36.0,37.1,2.55,76.3,3,1,ACC,112.8,98.2,69.2,15.9,17.7,50.3,48.9,16.1,21.1,29.7,31.9,33.3,31.9,1.56,78.0,3,0
Marshall,North Texas,73,72,1,2021-02-27,CUSA,111.1,99.7,72.6,14.5,17.7,55.1,49.5,16.3,20.1,24.1,29.4,35.7,34.9,1.96,77.1,3,0,CUSA,106.6,93.7,64.2,18.5,17.1,55.7,45.8,21.1,21.2,27.3,25.5,36.7,30.7,2.33,76.9,4,1
Utah,USC,71,61,10,2021-02-27,P12,109.0,99.5,67.3,17.8,17.8,51.2,51.2,18.3,20.1,24.7,29.3,33.2,36.4,1.35,77.7,1,0,P12,113.8,91.5,67.5,17.4,18.0,52.1,44.8,18.2,17.2,36.5,27.8,35.1,32.9,1.71,79.4,3,0
San Diego St.,Boise St.,62,58,4,2021-02-27,MWC,111.8,90.0,66.1,16.8,18.6,53.7,47.2,17.6,22.9,31.1,23.7,38.4,33.2,2.42,76.6,5,1,MWC,110.5,95.6,69.2,16.3,17.7,52.7,48.5,16.1,20.7,27.8,23.4,34.9,31.5,2.08,78.3,4,0
Ohio,Buffalo,66,86,-20,2021-02-27,MAC,112.4,103.5,69.2,16.9,16.7,56.2,51.6,16.7,20.3,28.0,26.7,36.6,34.8,1.43,77.0,5,1,MAC,108.4,97.8,74.2,14.7,17.1,51.2,46.6,17.9,18.2,37.2,26.3,32.3,28.9,2.21,77.0,4,1
Vanderbilt,Mississippi,75,70,5,2021-02-27,SEC,109.8,102.5,69.1,18.0,16.0,51.2,52.8,20.4,19.6,30.3,27.4,35.2,33.9,1.42,77.1,1,0,SEC,106.4,91.1,65.5,18.0,17.0,48.7,48.9,20.5,24.3,34.3,27.7,28.5,36.4,1.98,77.1,4,1
Nebraska,Minnesota,78,74,4,2021-02-27,B10,100.8,94.2,72.2,15.2,17.8,46.9,49.8,19.1,18.8,23.1,29.1,32.3,31.5,1.95,78.3,0,0,B10,111.6,96.3,69.8,16.7,17.0,46.1,49.5,15.6,19.1,29.2,32.2,29.0,34.4,1.85,77.9,1,0
Connecticut,Marquette,80,62,18,2021-02-27,BE,111.8,93.1,65.4,18.9,17.4,48.8,46.8,18.5,19.5,36.9,29.3,34.1,31.5,1.86,77.9,3,1,BE,109.6,97.5,67.5,18.3,16.8,51.1,47.8,21.0,16.1,30.3,28.2,33.5,35.8,1.76,78.0,2,1
Boston College,Notre Dame,94,90,4,2021-02-27,ACC,105.6,100.7,71.0,16.5,16.7,49.8,54.1,18.8,19.0,24.1,28.3,32.7,34.0,1.8,76.8,1,0,ACC,115.2,101.1,66.8,17.7,18.4,54.5,50.0,15.3,12.7,20.2,28.6,37.4,36.2,2.21,78.6,2,0
UC Riverside,UC Santa Barbara,68,52,16,2021-02-27,BW,104.9,99.1,66.6,19.3,16.6,54.5,45.7,18.3,15.9,26.5,23.4,39.0,32.6,2.0,78.7,2,0,BW,109.8,96.9,65.3,17.6,18.4,54.0,46.9,16.6,21.2,28.1,25.6,36.6,32.5,2.34,77.4,5,1
Georgia,South Carolina,70,91,-21,2021-02-27,SEC,109.8,99.0,73.1,15.6,16.3,51.0,52.1,21.4,21.8,34.1,32.5,31.2,33.2,1.84,75.8,2,1,SEC,105.8,98.3,74.3,15.3,16.8,47.1,52.5,20.3,22.5,33.6,32.0,31.1,35.5,1.66,77.5,0,0
Arizona St.,Washington St.,77,74,3,2021-02-27,P12,109.2,100.6,73.1,16.1,16.9,50.3,51.7,14.6,21.1,21.3,30.4,34.1,35.8,1.96,76.4,3,1,P12,101.8,94.1,68.1,18.1,16.8,48.0,46.7,21.3,18.7,30.7,26.2,34.2,31.9,1.05,78.8,2,0
Wofford,Furman,74,73,1,2021-02-27,SC,106.8,102.1,66.5,18.0,17.2,54.9,51.9,19.2,18.9,26.0,27.8,35.8,34.6,1.44,75.5,3,1,SC,109.6,100.3,67.9,16.4,17.4,56.7,50.4,18.4,21.0,27.7,27.9,34.4,33.6,1.91,76.6,4,1
Duquesne,Rhode Island,86,75,11,2021-02-27,A10,102.2,97.1,68.6,17.6,17.7,47.3,47.5,19.1,20.1,30.6,29.2,28.8,29.1,1.67,76.2,3,0,A10,104.7,94.7,69.2,16.9,17.1,49.1,46.7,20.2,17.5,29.7,26.1,31.5,31.5,1.9,76.4,1,0
BYU,Saint Mary's,65,51,14,2021-02-27,WCC,114.1,93.4,67.7,17.0,17.0,55.5,46.5,19.2,16.4,29.3,24.0,36.9,32.8,2.01,78.0,4,1,WCC,103.4,91.8,63.1,20.2,16.0,48.8,47.2,17.2,18.4,27.5,21.1,30.9,34.9,1.56,77.7,3,1
DePaul,Georgetown,60,68,-8,2021-02-27,BE,99.4,94.3,70.5,16.0,17.8,46.5,47.9,22.9,20.2,32.9,30.7,31.8,31.1,1.83,76.9,1,0,BE,106.2,97.5,70.1,16.5,17.0,49.7,48.7,22.3,15.7,32.0,27.1,36.1,33.7,2.12,78.1,2,0
Pacific,San Francisco,76,69,7,2021-02-27,WCC,102.9,97.9,66.7,18.3,17.2,47.1,51.5,16.7,19.1,27.6,24.4,29.5,36.4,2.22,76.9,2,0,WCC,107.1,99.0,68.2,17.6,16.6,51.2,49.9,17.5,20.1,25.3,24.6,34.5,33.4,2.0,77.8,0,0
Morehead St.,Belmont,89,82,7,2021-02-27,OVC,99.9,96.9,65.3,18.2,17.3,51.7,47.0,23.2,18.4,31.4,25.3,34.3,30.3,1.7,77.3,4,1,OVC,110.9,100.6,70.7,15.7,17.4,57.4,48.8,16.4,20.5,25.7,26.7,35.1,34.2,1.37,77.0,4,0
Miami OH,Kent St.,51,64,-13,2021-02-27,MAC,108.2,105.8,66.6,18.4,16.6,51.1,52.6,16.3,18.2,29.1,27.7,36.4,35.0,1.91,75.0,3,1,MAC,108.1,99.8,70.5,17.3,16.7,51.6,48.9,19.2,17.4,35.1,28.8,34.1,35.0,2.15,77.4,4,0
East Tennessee St.,UNC Greensboro,74,85,-11,2021-02-27,SC,103.3,98.3,65.6,17.9,17.6,50.4,50.6,20.2,20.9,30.6,26.4,35.1,34.2,1.95,77.2,1,0,SC,103.0,96.7,68.5,16.6,17.1,47.8,48.2,16.2,21.2,33.4,25.4,29.0,32.8,1.72,77.1,3,0
Bradley,Drake,67,61,6,2021-02-27,MVC,103.8,101.3,66.1,17.0,19.0,49.9,51.1,19.1,18.2,28.2,26.6,31.5,38.9,1.51,77.3,1,0,MVC,114.6,98.4,67.0,17.7,18.1,55.5,47.6,15.6,19.1,32.3,24.6,37.9,29.6,2.01,76.1,5,1
Stanford,Oregon St.,62,73,-11,2021-02-27,P12,106.6,92.8,69.5,16.7,17.5,52.5,47.2,21.0,20.5,25.6,28.2,32.2,32.8,1.36,78.8,2,0,P12,106.2,99.3,65.6,18.7,17.4,46.8,49.0,17.1,18.4,29.1,29.2,33.0,29.5,2.03,78.3,2,1
Iowa St.,TCU,72,76,-4,2021-02-27,B12,102.1,100.6,69.7,17.1,16.8,48.5,51.1,21.3,18.3,23.9,35.4,32.9,32.0,1.86,76.2,0,0,B12,106.9,102.0,67.1,18.4,16.9,50.6,49.9,20.3,16.5,28.8,28.5,34.5,31.9,1.14,77.8,2,0
Bellarmine,Liberty,78,94,-16,2021-02-27,ASun,107.3,107.1,64.1,18.1,18.3,55.3,54.3,17.6,23.6,27.9,27.6,36.9,38.1,2.03,76.8,5,1,ASun,108.9,100.1,62.4,19.4,17.8,56.6,46.6,15.4,17.2,22.6,23.0,37.9,31.6,1.75,75.8,5,1
UTSA,UAB,96,79,17,2021-02-27,CUSA,105.3,106.3,71.7,16.6,16.6,48.7,51.6,16.2,18.6,26.3,26.9,32.4,35.2,1.9,76.7,4,0,CUSA,102.0,94.0,67.8,17.2,17.9,48.9,45.3,15.3,23.7,27.8,25.6,29.6,29.8,2.3,76.9,3,1
California,Oregon,63,74,-11,2021-02-27,P12,103.3,102.8,65.1,18.9,17.2,48.9,53.6,19.2,17.8,24.2,25.1,32.3,38.5,1.98,77.4,1,0,P12,111.8,95.3,67.3,17.1,17.6,52.4,48.6,17.4,20.9,29.4,27.4,35.4,32.8,2.25,77.5,4,1
San Diego,Pepperdine,84,90,-6,2021-02-27,WCC,98.5,101.2,70.4,17.0,16.0,46.4,52.4,18.4,18.0,20.2,26.2,32.3,37.4,2.1,77.6,2,0,WCC,107.2,101.5,71.0,15.4,18.0,50.0,50.2,17.8,17.7,23.3,27.8,32.2,28.3,1.92,76.8,2,0
South Dakota,North Dakota St.,80,71,9,2021-02-27,Sum,106.1,106.5,68.6,17.5,16.6,52.2,49.6,15.7,15.3,22.8,22.9,38.0,36.0,1.64,76.5,2,1,Sum,102.3,101.1,63.7,19.3,16.7,50.6,49.2,19.1,14.0,27.2,20.1,33.3,33.2,1.46,78.1,2,1
South Alabama,Georgia St.,73,82,-9,2021-02-27,SB,103.0,106.7,66.7,17.2,18.3,50.9,49.7,18.1,19.9,26.9,31.6,35.6,33.9,2.02,75.8,4,0,SB,106.6,104.3,70.2,15.8,18.2,51.4,49.0,17.4,20.4,31.5,33.7,33.3,33.8,1.74,76.4,5,1
Illinois St.,Northern Iowa,87,94,-7,2021-02-27,MVC,100.0,102.4,69.1,16.6,18.3,50.4,51.5,18.9,16.8,23.9,26.7,35.1,31.5,1.03,77.1,2,0,MVC,103.7,103.4,69.0,17.3,17.8,49.7,53.2,19.5,16.1,26.7,21.8,32.4,35.2,1.35,76.8,2,1
Valparaiso,Indiana St.,70,58,12,2021-02-27,MVC,97.3,100.4,67.1,17.5,18.3,47.4,50.9,17.8,17.9,20.1,26.9,29.5,33.7,1.45,77.0,1,0,MVC,104.8,97.8,67.6,17.6,17.6,49.8,51.3,18.7,21.6,25.7,27.6,34.3,32.3,1.77,76.7,4,1
George Mason,La Salle,89,54,35,2021-02-27,A10,101.2,97.6,67.9,17.0,17.6,47.9,50.0,18.5,19.7,31.0,23.2,32.0,35.0,1.57,76.1,3,1,A10,104.1,104.6,68.8,17.1,17.3,50.5,51.8,20.7,20.3,27.0,30.2,34.2,32.0,1.33,76.7,1,1
Loyola MD,Navy,67,73,-6,2021-02-27,Pat,97.0,102.0,69.4,17.6,17.1,49.7,47.7,18.3,20.0,30.3,25.0,28.6,34.6,1.76,77.2,3,1,Pat,104.7,103.2,65.6,18.4,17.0,49.5,51.9,17.3,21.2,32.0,23.1,32.8,33.2,1.67,76.0,4,1
Evansville,Missouri St.,72,63,9,2021-02-27,MVC,107.0,111.3,62.5,21.4,16.5,53.4,58.4,17.5,18.6,19.3,24.2,37.6,41.8,2.23,76.4,0,0,MVC,108.8,98.8,69.5,17.5,17.3,55.1,47.8,18.6,15.1,23.5,22.3,34.7,33.4,1.66,77.5,5,1
Little Rock,Louisiana,69,59,10,2021-02-27,SB,99.5,106.2,67.3,17.4,17.8,50.9,51.2,22.7,20.4,31.5,28.2,31.9,35.0,1.99,78.3,0,0,SB,101.8,104.8,71.0,16.2,17.6,50.9,48.6,20.8,17.8,31.9,28.4,36.7,36.3,1.69,77.6,3,1
Virginia Tech,Wake Forest,84,46,38,2021-02-27,ACC,110.6,95.4,65.7,18.2,18.1,51.7,48.8,17.7,17.2,29.2,23.6,34.3,32.8,1.58,76.4,3,0,ACC,103.7,101.0,67.0,18.9,16.6,49.8,53.2,20.3,18.4,26.5,26.2,34.8,36.8,1.69,77.5,1,0
Utah Valley,UT Rio Grande Valley,73,64,9,2021-02-27,WAC,99.7,105.9,70.8,16.7,16.7,53.4,48.3,21.9,14.5,30.8,24.0,34.3,33.8,1.83,77.6,3,1,WAC,96.2,101.7,70.7,15.3,16.9,43.0,47.0,17.9,25.8,31.8,32.8,27.0,27.0,2.14,76.0,3,0
Southern Miss,Florida Atlantic,66,73,-7,2021-02-27,CUSA,95.3,102.7,67.0,17.8,17.4,47.8,49.8,20.6,17.8,24.6,23.8,32.4,33.2,1.73,77.6,1,0,CUSA,101.7,104.9,67.5,16.7,18.2,50.8,52.5,19.3,18.4,32.5,23.3,34.2,38.9,1.59,76.8,2,1
UMass Lowell,Stony Brook,64,62,2,2021-02-27,AE,100.3,106.6,69.5,17.2,17.3,51.3,49.0,21.4,16.4,27.5,26.0,34.8,31.6,1.44,77.5,0,0,AE,96.2,101.9,66.6,17.6,17.7,45.9,48.4,19.6,18.7,29.9,26.7,28.8,34.1,2.16,76.9,0,0
Seattle,Grand Canyon,71,81,-10,2021-02-27,WAC,97.6,104.9,68.3,17.3,16.9,47.0,48.6,15.6,21.5,25.7,29.7,31.8,33.0,1.58,76.2,3,1,WAC,102.7,99.6,64.9,18.3,17.2,52.8,45.5,20.8,16.7,31.9,22.9,30.8,30.5,2.15,77.4,3,0
Jacksonville St.,Austin Peay,75,67,8,2021-02-27,OVC,106.7,105.9,66.1,18.2,16.7,52.5,48.5,19.9,15.5,31.9,27.9,34.5,33.0,2.16,77.2,4,1,OVC,105.2,109.2,67.2,17.9,16.9,50.8,54.7,21.3,22.6,35.9,29.6,33.8,36.6,1.56,74.9,2,0
