home,away,home_score,away_score,score,date,conf_x,adj_off_x,adj_def_x,adj_tempo_x,poss_off_x,poss_def_x,fg_off_x,fg_def_x,turnover_off_x,turnover_def_x,reb_off_x,reb_def_x,three_off_x,three_def_x,experience_x,height_x,wins_five_x,wins_last_x,conf_y,adj_off_y,adj_def_y,adj_tempo_y,poss_off_y,poss_def_y,fg_off_y,fg_def_y,turnover_off_y,turnover_def_y,reb_off_y,reb_def_y,three_off_y,three_def_y,experience_y,height_y,wins_five_y,wins_last_y
Western Carolina,Mercer,85,61,24,2021-02-27,SC,99.6,107.5,70.6,16.9,16.7,50.9,54.0,19.8,15.7,23.1,24.8,32.7,35.6,1.75,76.2,1,1,SC,108.7,104.6,68.4,17.2,17.1,55.3,50.7,18.3,17.3,26.3,26.8,37.2,32.1,1.9,77.1,3,1
UT Arlington,Arkansas St.,64,56,8,2021-02-27,SB,98.1,105.5,69.5,16.7,17.2,46.0,50.3,16.4,19.9,26.7,32.2,34.8,36.6,1.51,76.6,2,1,SB,101.3,108.6,68.5,17.6,16.7,49.0,50.2,19.9,18.0,30.8,27.5,37.4,35.6,1.42,76.1,3,0
Georgia Southern,Appalachian St.,65,57,8,2021-02-27,SB,94.8,104.7,67.5,17.9,17.2,47.8,51.6,21.7,22.8,30.0,31.3,31.0,37.2,1.8,76.2,1,0,SB,100.7,105.7,65.7,18.3,17.7,48.1,51.1,18.1,19.9,27.6,30.5,31.9,33.4,1.88,76.3,1,1
UNC Wilmington,Elon,77,80,-3,2021-02-27,CAA,103.7,108.3,69.0,16.6,17.7,49.0,51.5,16.1,19.6,26.8,32.1,33.7,30.0,1.83,76.6,1,0,CAA,96.4,103.1,67.2,17.3,18.5,47.3,49.9,19.5,18.0,23.0,23.6,32.1,32.4,1.54,75.8,3,1
Northern Colorado,Portland St.,65,73,-8,2021-02-27,BSky,97.6,104.6,67.5,18.3,17.5,51.0,48.3,20.8,17.1,23.1,25.9,36.9,30.2,1.77,76.7,3,1,BSky,95.0,101.9,70.1,17.1,16.8,44.8,49.2,20.9,23.6,31.6,24.0,30.3,34.0,2.06,77.6,4,0
UTEP,Charlotte,70,47,23,2021-02-27,CUSA,102.4,101.7,67.5,17.2,18.0,47.2,50.4,16.6,18.5,23.8,25.8,33.3,35.0,1.92,77.7,3,1,CUSA,99.2,103.5,62.2,19.0,18.3,51.0,50.2,20.9,20.0,21.9,25.1,33.3,31.2,1.87,77.5,1,0
New Orleans,Nicholls St.,101,105,-4,2021-02-27,Slnd,95.8,107.7,72.1,16.3,16.0,50.4,51.7,22.4,21.4,29.1,32.7,33.7,32.4,2.16,74.5,2,1,Slnd,100.2,103.5,71.3,15.8,16.6,51.1,48.8,18.4,21.1,29.2,29.0,33.0,33.3,2.62,76.0,4,1
McNeese St.,Houston Baptist,85,58,27,2021-02-27,Slnd,98.4,116.3,69.1,17.1,15.9,53.3,57.4,22.6,18.5,27.3,28.9,37.5,41.7,2.34,76.1,2,1,Slnd,96.2,111.7,72.4,16.4,15.7,50.0,54.1,23.6,18.7,25.7,32.8,34.3,35.3,1.39,76.6,2,0
Sacramento St.,Weber St.,70,72,-2,2021-02-27,BSky,99.3,108.5,64.9,18.8,18.1,49.0,54.6,14.9,19.3,25.7,29.1,35.9,34.8,2.46,76.8,1,0,BSky,108.3,104.2,72.2,15.9,17.6,57.5,49.1,17.3,18.6,22.8,24.9,38.0,34.9,2.03,77.5,4,1
Bucknell,American,71,78,-7,2021-02-27,Pat,97.2,104.3,72.1,15.1,17.4,51.3,45.2,17.9,16.4,18.9,28.9,33.5,31.4,1.5,77.9,4,1,Pat,95.9,104.5,68.3,18.1,17.5,49.9,47.4,23.9,18.5,25.8,33.2,36.0,27.5,1.62,77.6,2,0
Albany,NJIT,76,66,10,2021-02-27,AE,96.6,103.0,69.7,17.2,17.7,49.1,51.1,17.6,21.6,22.5,28.6,32.8,34.9,2.31,77.0,0,0,AE,95.2,105.8,68.5,17.5,17.8,45.9,51.8,16.1,20.9,24.4,29.3,30.9,32.4,2.21,76.0,0,0
North Alabama,Lipscomb,73,66,7,2021-02-27,ASun,93.3,106.1,70.8,16.2,17.8,46.1,51.8,21.0,19.7,26.5,25.0,31.0,36.7,1.76,76.1,0,0,ASun,103.0,107.8,66.3,17.6,18.0,51.8,51.3,17.2,18.0,22.8,28.4,34.7,32.3,1.84,76.6,4,1
SIU Edwardsville,Southeast Missouri St.,63,69,-6,2021-02-27,OVC,93.8,107.1,68.7,17.9,16.5,49.5,52.8,23.2,19.8,27.2,31.7,31.8,33.9,1.71,76.4,1,1,OVC,96.3,105.9,68.8,17.1,17.2,50.3,52.5,22.2,19.7,28.0,23.3,35.3,36.9,1.77,76.3,3,1
Idaho St.,Montana,58,59,-1,2021-02-27,BSky,95.2,106.2,63.9,19.6,17.6,48.8,48.2,24.3,17.9,30.5,26.0,31.2,39.3,1.88,76.7,4,0,BSky,100.2,102.6,65.3,18.5,17.4,48.9,48.9,19.3,17.7,23.6,30.3,38.3,31.4,1.0,77.1,2,1
Stetson,North Florida,85,68,17,2021-02-27,ASun,100.8,108.8,69.1,18.3,16.5,50.3,52.4,19.7,17.8,26.6,27.2,36.1,34.7,0.84,77.0,2,0,ASun,103.2,113.7,67.0,18.0,17.0,53.1,50.0,22.0,16.0,26.5,35.6,36.9,33.4,1.25,77.4,2,1
Clemson,Miami FL,66,58,8,2021-02-27,ACC,106.8,89.1,65.2,17.9,18.3,49.1,48.1,19.9,22.1,27.5,26.5,32.2,33.0,1.78,76.9,4,1,ACC,101.1,99.1,68.1,18.3,16.5,46.8,52.2,18.7,18.2,27.6,27.0,29.4,36.5,1.65,78.7,1,0
Denver,Nebraska Omaha,76,80,-4,2021-02-27,Sum,93.9,113.3,71.2,16.7,17.3,49.8,56.4,20.9,19.1,21.7,26.1,35.0,40.1,1.3,76.5,0,0,Sum,93.9,107.5,71.1,16.4,16.9,46.2,53.4,18.4,16.8,23.0,27.1,33.3,38.6,1.85,76.0,2,1
Gonzaga,Loyola Marymount,86,69,17,2021-02-27,WCC,126.2,89.3,75.0,14.2,17.5,60.9,47.3,16.3,20.5,31.5,23.3,35.5,32.8,1.52,78.1,5,1,WCC,107.3,100.0,67.2,18.2,16.9,51.4,50.0,22.8,17.8,32.4,21.1,34.2,34.1,1.85,78.4,4,1
Northwestern St.,Southeastern Louisiana,79,61,18,2021-02-27,Slnd,96.5,110.9,70.8,16.5,16.1,48.3,54.1,20.1,18.3,26.1,32.5,33.3,33.3,2.0,75.1,4,0,Slnd,95.6,110.9,68.8,17.6,16.1,45.7,54.8,22.5,21.4,31.9,28.8,29.5,35.6,1.85,76.6,2,0
Hampton,Presbyterian,67,65,2,2021-02-27,BSth,96.1,110.8,70.7,16.5,17.4,49.6,49.2,17.9,17.5,22.7,31.9,33.5,34.0,1.85,77.9,0,0,BSth,90.9,106.2,66.1,18.8,17.2,46.8,52.5,23.4,22.2,32.7,29.1,30.4,34.6,0.87,77.3,0,0
Louisiana Tech,Rice,79,58,21,2021-02-27,CUSA,104.3,93.7,69.6,16.7,17.0,50.6,45.8,18.0,18.8,26.5,23.3,34.5,29.6,2.1,76.2,4,1,CUSA,105.6,107.8,70.3,16.9,16.8,52.8,52.5,20.0,17.4,27.5,26.8,36.3,36.7,1.34,77.5,2,0
North Carolina A&T,North Carolina Central,55,53,2,2021-02-27,MEAC,97.8,107.8,70.8,16.5,16.2,45.8,52.7,18.8,23.4,28.1,36.2,30.4,36.2,2.19,76.0,4,1,MEAC,95.6,108.6,65.0,18.0,16.9,49.5,51.2,20.6,20.9,24.2,35.2,35.8,31.2,2.62,75.1,2,0
Troy,Coastal Carolina,71,76,-5,2021-02-27,SB,91.0,103.3,67.7,18.1,16.9,44.0,51.4,22.0,18.5,27.9,26.0,28.0,36.5,1.42,76.7,0,0,SB,102.2,102.0,70.9,17.0,16.6,50.3,46.9,22.4,18.5,36.2,27.0,35.5,32.3,1.67,76.5,2,1
Hawaii,Long Beach St.,79,76,3,2021-02-27,BW,101.5,104.5,67.3,17.9,18.0,51.2,49.6,19.1,17.0,28.3,27.5,36.3,33.7,1.7,76.8,2,1,BW,97.9,107.6,72.8,15.4,17.0,50.8,51.2,21.4,18.0,22.0,31.6,35.7,36.3,1.7,77.3,2,0
Eastern Michigan,Northern Illinois,91,57,34,2021-02-27,MAC,97.0,106.8,68.2,17.6,16.4,45.5,60.2,18.1,18.9,23.7,31.1,27.8,40.1,2.35,76.4,0,0,MAC,94.9,108.5,65.0,18.0,17.5,44.5,54.7,21.0,17.0,32.7,31.1,31.4,37.8,1.87,76.8,0,0
High Point,USC Upstate,65,60,5,2021-02-27,BSth,97.4,107.7,66.2,18.5,17.1,46.7,52.6,18.7,20.1,31.9,27.9,30.0,35.4,1.19,76.3,0,0,BSth,95.7,110.1,68.5,17.9,16.9,49.1,54.3,20.8,18.7,24.3,29.1,34.0,35.1,1.62,76.0,0,0
South Dakota St.,UMKC,89,77,12,2021-02-27,Sum,109.2,103.3,71.7,15.8,17.1,55.8,49.9,17.0,15.1,22.4,21.4,40.4,33.6,1.58,77.3,3,1,Sum,94.4,99.6,62.8,19.4,17.8,50.8,51.5,20.4,22.6,21.6,23.4,35.1,35.7,1.89,76.2,4,0
Army,Boston University,63,75,-12,2021-02-27,Pat,98.5,100.6,69.2,16.6,16.8,51.8,51.8,18.9,19.8,23.4,25.2,33.1,34.5,1.97,75.1,2,0,Pat,101.5,111.2,66.6,17.8,17.2,49.3,55.3,19.2,14.9,31.9,26.2,29.8,37.6,1.93,77.4,2,0
Delaware St.,Coppin St.,68,81,-13,2021-02-27,MEAC,91.5,115.2,73.5,15.5,15.9,46.7,54.9,22.8,18.6,25.6,33.6,33.4,35.2,1.64,75.8,2,0,MEAC,91.2,103.7,77.3,14.0,16.2,47.9,49.1,19.9,20.9,18.0,32.7,30.6,31.9,1.74,77.3,2,1
Tarleton St.,New Mexico St.,64,55,9,2021-02-27,WAC,95.4,109.9,65.0,19.5,15.8,47.9,55.1,18.8,22.8,18.4,31.3,37.2,39.9,1.44,76.3,3,0,WAC,104.3,103.0,65.8,19.6,17.1,49.6,51.8,17.3,17.2,32.3,24.4,32.3,33.2,2.43,76.3,3,1
Arizona,Washington,75,74,1,2021-02-27,P12,114.4,97.1,68.0,16.8,18.3,50.8,48.7,17.5,18.2,34.8,24.6,37.9,33.5,1.22,78.7,3,1,P12,101.5,102.7,70.7,16.5,17.5,48.1,50.7,19.4,17.2,23.6,35.2,33.1,34.3,1.9,77.8,2,0
Tennessee Tech,Murray St.,71,61,10,2021-02-27,OVC,96.6,110.6,69.0,17.0,17.1,50.1,55.0,22.8,17.9,26.3,27.7,31.8,35.3,1.5,77.0,2,1,OVC,105.6,103.4,66.6,17.2,18.1,55.4,49.8,19.2,19.9,27.5,25.8,37.1,32.1,1.46,76.8,3,0
Lafayette,Lehigh,75,69,6,2021-02-27,Pat,104.0,110.5,68.4,17.0,17.3,49.8,50.8,15.3,16.2,25.8,28.7,35.6,31.5,1.9,77.7,2,0,Pat,95.0,110.0,70.7,16.9,16.5,47.6,52.7,18.9,16.8,24.4,25.6,30.6,36.2,1.32,77.4,2,1
Southern,Alcorn St.,89,75,14,2021-02-27,SWAC,92.5,104.0,70.8,16.3,17.0,47.3,46.9,21.7,19.9,30.4,25.5,32.2,32.9,2.1,76.2,3,1,SWAC,91.9,110.1,68.3,17.7,16.7,44.4,56.0,20.3,22.6,30.7,32.2,28.9,37.4,2.18,75.0,3,1
Old Dominion,Middle Tennessee,73,60,13,2021-02-27,CUSA,101.7,100.5,67.9,17.9,17.1,48.3,51.3,19.2,19.4,29.4,24.9,28.9,35.9,2.27,76.9,4,1,CUSA,93.8,103.1,69.6,17.5,16.5,47.2,52.2,22.1,20.2,24.7,25.5,33.8,30.6,1.94,76.8,2,0
Lamar,Stephen F. Austin,88,83,5,2021-02-27,Slnd,93.0,108.1,68.7,17.0,16.8,44.1,53.5,20.0,19.4,27.4,28.5,28.7,38.8,1.74,76.0,1,1,Slnd,105.7,104.2,70.3,16.6,16.2,56.3,52.4,23.1,24.2,38.5,26.6,33.5,36.3,2.39,76.8,5,1
UC Irvine,UC San Diego,75,64,11,2021-02-27,BW,102.4,95.4,67.4,18.0,17.2,47.3,46.1,19.6,18.6,33.6,25.3,32.0,34.1,0.98,77.4,3,1,BW,100.0,106.5,70.3,17.0,17.8,53.1,54.5,21.1,18.5,17.2,32.2,34.8,36.7,2.01,76.8,1,0
West Virginia,Kansas St.,65,43,22,2021-02-27,B12,118.1,96.4,69.4,17.4,16.6,49.1,50.2,16.3,19.9,35.7,29.9,36.8,32.7,1.83,77.2,4,1,B12,100.9,101.7,65.6,18.8,17.4,47.5,53.9,22.6,18.7,30.0,27.4,30.0,37.5,1.01,76.9,2,1
Hartford,Binghamton,77,60,17,2021-02-27,AE,96.0,101.5,66.6,18.5,17.5,49.2,48.2,19.4,21.0,24.9,29.0,31.8,30.3,1.92,76.1,0,0,AE,98.1,112.2,66.0,18.4,17.6,49.6,51.3,20.9,16.4,28.8,27.2,34.3,36.5,1.21,76.8,0,0
Alabama A&M,Prairie View A&M,54,55,-1,2021-02-27,SWAC,87.7,107.6,68.4,17.6,16.4,45.4,44.9,20.7,18.4,29.5,29.7,27.9,29.3,0.7,76.5,2,0,SWAC,95.9,102.0,68.5,17.1,16.9,51.7,48.1,20.3,27.0,32.2,32.0,32.0,32.7,2.08,76.8,5,1
Cal Poly,UC Davis,66,68,-2,2021-02-27,BW,88.7,108.1,67.3,17.5,17.4,43.1,51.5,19.7,17.8,22.8,29.0,28.8,36.7,1.43,76.8,0,0,BW,99.5,104.5,70.2,16.5,16.6,48.1,54.6,19.7,23.0,27.0,27.6,33.8,35.3,1.54,75.7,4,1
Oral Roberts,Western Illinois,85,81,4,2021-02-27,Sum,109.5,110.0,71.3,16.0,17.0,52.9,51.9,16.1,18.0,24.8,32.5,39.0,35.8,1.58,76.6,2,0,Sum,98.4,110.5,71.8,16.7,15.9,46.5,53.6,17.5,16.4,27.5,23.9,31.8,39.1,2.12,77.3,5,1
Ball St.,Central Michigan,97,91,6,2021-02-27,MAC,102.1,99.9,70.3,16.7,16.6,50.5,48.3,20.3,18.0,26.4,30.9,34.0,29.9,1.92,76.9,2,1,MAC,99.4,109.4,72.2,15.7,16.8,48.3,53.8,19.0,19.0,26.9,33.5,31.6,35.2,2.11,77.3,0,0
Texas St.,Louisiana Monroe,61,57,4,2021-02-27,SB,100.3,100.3,62.5,19.9,17.3,52.0,50.0,20.3,23.3,29.1,26.5,39.1,35.0,2.33,75.7,5,1,SB,93.3,105.2,67.0,17.3,17.8,48.7,50.0,19.5,21.3,22.1,32.8,34.8,35.7,1.97,76.3,3,0
Eastern Illinois,Tennessee Martin,68,73,-5,2021-02-27,OVC,96.7,108.3,69.0,17.2,17.0,49.3,51.9,19.7,18.7,28.3,29.5,33.3,36.6,2.48,76.7,2,0,OVC,92.6,113.7,67.5,18.0,16.9,45.3,57.8,21.0,20.3,28.6,32.3,33.4,38.7,1.67,77.2,0,0
Siena,Manhattan,64,56,8,2021-02-27,MAAC,102.6,102.0,66.3,18.9,17.8,52.0,46.5,19.0,17.3,28.5,25.7,34.9,34.9,1.79,76.5,3,1,MAAC,90.9,102.3,66.9,17.6,17.4,42.4,47.9,21.3,22.7,31.6,29.7,27.3,32.2,2.0,76.7,1,0
Cal St. Bakersfield,Cal St. Northridge,87,90,-3,2021-02-27,BW,104.4,100.8,64.1,19.3,17.4,47.6,49.7,19.2,20.7,38.4,25.9,33.3,34.6,2.68,76.9,3,1,BW,100.5,111.5,70.1,16.3,17.6,48.4,54.3,17.0,18.2,24.0,27.7,34.3,36.6,1.23,76.7,2,0
South Carolina St.,Florida A&M,63,57,6,2021-02-27,MEAC,88.1,113.5,72.7,16.4,16.4,44.4,56.4,24.1,22.0,26.9,33.8,31.6,36.2,1.04,76.6,0,0,MEAC,92.0,101.0,68.6,16.4,17.1,48.1,47.9,23.3,21.1,30.7,33.9,30.8,27.7,2.09,76.8,4,1
Alabama St.,Texas Southern,76,86,-10,2021-02-27,SWAC,84.9,109.2,70.2,15.8,17.2,43.3,47.1,22.1,21.5,30.5,28.5,31.1,30.8,1.84,75.2,2,0,SWAC,98.3,105.2,71.5,16.0,16.3,47.5,47.8,21.5,19.6,31.2,25.8,28.7,32.9,2.54,77.8,4,1
Saint Peter's,Rider,65,78,-13,2021-02-27,MAAC,91.6,93.2,67.4,17.8,17.1,45.4,43.9,21.3,22.8,29.5,28.2,32.3,33.0,1.27,76.0,3,1,MAAC,98.5,113.0,68.9,17.2,17.7,47.2,53.7,17.7,16.7,26.0,26.4,32.9,36.1,1.66,76.2,1,0
Loyola Chicago,Southern Illinois,65,58,7,2021-02-27,MVC,110.4,86.3,64.5,18.1,19.0,56.2,46.3,18.4,21.8,25.9,21.4,34.7,31.9,2.25,76.2,4,1,MVC,99.4,103.5,66.5,18.4,17.7,52.0,53.2,18.3,19.1,17.2,25.4,37.4,34.5,0.96,76.2,2,0
Eastern Kentucky,Tennessee St.,89,84,5,2021-02-27,OVC,101.9,101.0,75.3,15.4,16.0,51.5,50.7,17.0,24.3,27.5,30.6,35.8,33.3,1.28,76.1,4,1,OVC,89.9,104.1,71.4,16.6,16.7,46.5,51.0,20.9,22.5,25.0,30.8,28.6,34.1,1.71,76.6,1,0
Toledo,Western Michigan,91,44,47,2021-02-27,MAC,116.2,101.7,68.5,17.0,17.0,54.1,48.4,16.2,17.7,30.4,31.6,38.2,29.8,1.79,76.8,3,1,MAC,96.3,104.7,65.8,18.4,16.4,49.4,49.8,20.7,14.7,23.8,29.6,33.4,30.8,1.7,76.3,2,0
Central Arkansas,Abilene Christian,84,82,2,2021-02-27,Slnd,95.7,113.2,71.7,15.7,16.2,48.3,53.7,24.7,15.3,28.0,29.2,34.4,37.1,2.06,78.0,0,0,Slnd,102.8,93.5,69.3,16.8,16.6,52.3,44.8,19.1,27.9,30.1,29.4,36.2,28.8,2.27,75.1,5,1
Colorado St.,Air Force,72,49,23,2021-02-27,MWC,107.6,95.1,70.2,16.4,17.3,56.5,47.7,20.6,19.8,21.2,25.3,38.3,29.3,1.2,75.8,4,1,MWC,96.5,111.5,63.0,19.7,17.6,53.1,57.0,22.3,21.4,15.7,35.2,34.6,36.9,1.91,76.8,1,1
Mississippi Valley St.,Jackson St.,54,68,-14,2021-02-27,SWAC,80.0,122.3,71.6,16.6,15.6,43.2,55.8,24.9,14.8,17.4,37.2,31.9,34.9,1.44,76.3,1,0,SWAC,90.5,100.5,69.7,16.8,16.6,43.7,44.7,23.5,22.0,29.8,29.0,33.2,31.6,2.42,76.6,5,1
